LENSID,NIMG,IMG,ID,Parity,ZLENS,ZSRC,VELDISP,ELLIP,PHIE,KAPPA,GAMMA,S,DELAY,MAGI_IN,r0_r,RE_micro,weighted-score
68255883,4,B,68255883_B,Saddle,1.474,5.13,244.9063,0.6349782,-91.68602,0.77,0.78,0.7,70.99,21.69,11.649650168893439,156.02018186192873,0.1678507255604619
3976745,4,A,3976745_A,Saddle,0.444,2.41,201.3724,0.5696176,-161.3797,0.83,0.79,0.6,11.979,21.75,9.577079518581224,310.0996122246375,0.16783086301897857
8596338,2,A,8596338_A,Saddle,0.596,1.21,233.3458,0.09736037,-115.11,1.0,0.98,0.6,25.371,21.53,7.82923459282071,224.40815469555724,0.16780549757712152
2498255,2,A,2498255_A,Minimum,0.374,1.67,201.8366,0.2671906,138.6281,0.38,0.31,0.8,0.0,20.11,16.45251515905344,334.5519288320001,0.16772003431528107
17221322,2,B,17221322_B,Saddle,0.788,1.56,264.2409,0.2650859,125.6392,1.02,1.06,0.6,81.02,21.15,10.374552357717914,207.45181010589988,0.16768037675312794
7401344,4,B,7401344_B,Minimum,0.562,0.96,281.8383,0.4380733,-140.7405,0.36,0.37,0.9,0.2,22.73,4.1868948061497235,197.18220179248237,0.16762288683168478
1491717,2,A,1491717_A,Saddle,0.31,1.49,220.2926,0.4850797,-110.8075,0.99,0.97,0.5,45.021,20.63,12.6018939699762,362.5049918655608,0.1675384508426847
75322,2,A,75322_A,Saddle,0.11,2.35,144.544,0.294408,-61.79253,1.65,1.6,0.2,5.09,19.59,23.250669690254597,601.8496657937095,0.16748541728502492
7131128,2,B,7131128_B,Saddle,0.554,1.97,241.5461,0.5530827,-34.76151,0.99,0.98,0.6,111.716,20.55,14.66396276580576,277.2259280798485,0.16748020219860138
19713349,2,A,19713349_A,Saddle,0.834,1.55,219.2805,0.2059323,-83.13601,1.31,1.26,0.4,53.585,19.07,24.496612538757997,197.0889249531825,0.16745496302072152
38478373,2,A,38478373_A,Saddle,1.118,2.32,282.488,0.4606651,-67.01555,0.9,0.88,0.6,284.503,21.57,10.18994645686647,186.6418696652168,0.1674548435878337
14875694,2,A,14875694_A,Saddle,0.742,2.12,227.5097,0.2628605,65.22755,0.85,0.77,0.6,38.148,22.51,6.6883422460470685,237.89654789045443,0.1674127564210833
80199,2,B,80199_B,Saddle,0.112,1.35,171.0015,0.120394,-167.8052,1.48,1.48,0.3,6.752,18.87,24.929191238650983,597.9115240038388,0.16730185557627833
20069417,2,B,20069417_B,Saddle,0.84,2.97,230.6747,0.5501166,-58.32067,0.8,0.82,0.6,88.792,21.65,10.61918212152391,224.21844532758703,0.16729125337839168
58449,2,A,58449_A,Saddle,0.1,0.74,243.7811,0.2277052,20.99487,1.25,1.24,0.5,23.917,20.31,9.720648232795158,526.3710120164313,0.16728010522127423
5919820,2,A,5919820_A,Saddle,0.516,2.87,222.331,0.003449965,-167.0928,0.85,0.84,0.6,0.0,22.01,9.062402037905526,283.08722108642047,0.16722952210841538
17547695,2,A,17547695_A,Minimum,0.794,1.98,259.4179,0.2110579,103.027,0.36,0.33,0.9,0.0,21.15,11.457557166000765,225.52650962003727,0.16720161385431762
338590,2,B,338590_B,Saddle,0.184,0.75,158.8547,0.2371053,57.66245,2.1,2.07,0.2,10.1,18.15,24.00278925008445,377.19518949927317,0.1671596669825748
19717054,2,A,19717054_A,Saddle,0.834,4.21,197.2423,0.4193616,-159.3903,0.83,0.8,0.6,40.703,20.65,17.373707266523372,209.63875862404564,0.16694320160387277
32950460,2,A,32950460_A,Saddle,1.042,2.43,267.9168,0.3184126,170.6351,0.92,0.89,0.6,107.115,21.41,11.055933558795623,197.86611645787744,0.1667073995097773
43705897,2,B,43705897_B,Saddle,1.186,1.86,295.8012,0.1860849,176.3096,0.97,0.99,0.6,128.67,22.19,7.265801023138561,158.06899801846407,0.1666560016238979
2251760,2,B,2251760_B,Minimum,0.36,1.35,203.2357,0.1916057,-142.4981,0.36,0.39,0.8,0.0,18.63,27.536465149415513,326.91961521939805,0.16664048162619452
73589914,4,A,73589914_A,Minimum,1.532,3.03,266.0725,0.4586828,16.43746,0.4,0.34,0.8,0.0,22.85,6.492200789567776,158.9422500679287,0.16661628353098296
4573411,4,A,4573411_A,Saddle,0.468,2.34,211.8361,0.04617293,-82.59293,1.02,1.02,0.5,11.072,20.23,17.808166064613395,302.9634579392555,0.16650262063685928
6656185,2,B,6656185_B,Saddle,0.54,1.59,187.9317,0.3999158,-21.28064,1.17,1.15,0.5,45.349,18.89,26.698112930276217,270.4613503630955,0.16650242448721259
87283405,2,A,87283405_A,Saddle,1.676,3.05,260.016,0.2102667,-19.61978,0.92,0.91,0.6,108.705,21.01,13.942438176326762,148.6344056454665,0.16648928268670649
41056129,2,B,41056129_B,Saddle,1.152,3.5,255.8586,0.1125533,-42.39016,0.86,0.86,0.6,66.538,20.51,17.73540870346977,188.7488109297687,0.1664799095340086
27122624,2,A,27122624_A,Saddle,0.956,2.55,243.2204,0.01096295,-76.0252,0.78,0.81,0.7,0.0,20.99,13.360058244397123,209.74236227451988,0.16647823051061245
21223253,2,A,21223253_A,Saddle,0.86,1.7,299.2265,0.5121193,-179.5917,0.98,0.96,0.6,284.365,20.53,13.929911373657939,202.01240877849483,0.1660609835534481
1094458,4,A,1094458_A,Saddle,0.278,1.66,176.6038,0.1767181,128.8409,1.07,1.13,0.5,7.92,19.15,24.428938244630256,388.99545990220827,0.16599723914676903
48999786,2,B,48999786_B,Saddle,1.252,2.28,274.1574,0.2857339,10.14641,0.96,1.01,0.6,108.27,19.59,23.0153059173518,169.80310919396183,0.1658600183641473
1015713,2,A,1015713_A,Saddle,0.27,0.81,241.5461,0.1978647,1.58304,0.99,1.01,0.6,34.559,22.03,5.047984083962516,311.0361583217189,0.16585246073092796
14687418,2,B,14687418_B,Saddle,0.738,3.08,211.3489,0.3573194,-6.119514,0.88,0.95,0.6,57.717,21.15,13.189872429357079,237.46738298163126,0.16576013802544504
5745097,2,A,5745097_A,Saddle,0.51,1.91,277.332,0.2915429,-177.5432,1.03,1.01,0.6,149.819,20.53,14.609832492869932,288.79714157310116,0.16568888940464316
45140326,2,A,45140326_A,Saddle,1.204,2.42,342.7678,0.2217338,85.78425,0.83,0.89,0.7,177.085,20.35,17.132332905220665,179.01001662278335,0.16567271819353677
13724527,2,A,13724527_A,Saddle,0.718,3.33,213.3045,0.3011367,-166.7436,0.78,0.87,0.6,51.309,21.85,10.06092580894594,237.26630789986666,0.16566404371544513
9908041,2,A,9908041_A,Saddle,0.63,1.1,221.8196,0.356373,-82.72987,1.52,1.56,0.4,68.915,19.53,17.04053147820383,198.95564229333002,0.16562962832516434
263231,2,B,263231_B,Saddle,0.168,0.49,250.6109,0.2782952,-97.51201,1.18,1.14,0.5,42.697,21.51,4.450155062413822,299.77880334500423,0.16559343503292623
4115370,4,C,4115370_C,Saddle,0.45,2.16,200.9093,0.1001056,-88.87493,0.82,0.87,0.6,1.673,22.65,6.353790492890705,309.551479395302,0.1655586222067118
20523508,4,B,20523508_B,Saddle,0.848,2.15,218.273,0.330049,135.0674,0.79,0.87,0.6,21.449,21.99,8.33899037717619,220.23596479218725,0.16554864276033374
20066437,2,A,20066437_A,Minimum,0.84,1.97,220.8005,0.3396149,-126.9565,0.34,0.38,0.9,0.0,20.21,16.883067204158415,217.1747957002989,0.16552890647611102
968087,4,A,968087_A,Minimum,0.266,0.81,172.5838,0.3775043,-106.8028,0.34,0.31,0.9,0.0,22.31,4.4948787071369,314.06051389306543,0.16552817659134547
76396579,2,A,76396579_A,Saddle,1.562,3.12,297.1666,0.1827172,-95.01136,0.83,0.85,0.7,69.001,22.07,9.038085794349552,157.68596579910343,0.16549308341121188
59849398,2,B,59849398_B,Saddle,1.38,3.46,228.0342,0.2614637,-67.81101,0.95,0.96,0.6,54.648,19.75,24.23875454028421,171.8151884934488,0.16535190263481397
9275975,2,B,9275975_B,Saddle,0.614,2.73,247.7422,0.08961157,138.634,1.01,1.06,0.6,36.13,20.11,19.637493177647073,262.84763986317216,0.16533493370523528
2155783,2,A,2155783_A,Saddle,0.354,1.96,251.7677,0.4065357,-85.48521,1.01,0.99,0.6,90.941,21.59,9.510494806411325,348.18480521624394,0.16529422508977706
5810316,2,A,5810316_A,Saddle,0.512,2.24,242.1029,0.2953053,-110.9306,0.82,0.85,0.6,93.336,21.73,9.422752994572619,290.3368940359202,0.16526884319323437
14692172,2,A,14692172_A,Saddle,0.738,2.79,280.5434,0.3796078,-46.18979,1.0,1.02,0.6,158.444,20.93,14.066916982241697,240.13310333533678,0.16523420372164915
7453218,2,A,7453218_A,Minimum,0.564,3.15,200.9093,0.2911081,58.76392,0.35,0.37,0.9,0.0,21.97,9.443415536085288,267.33955196318726,0.16521650827941134
724940,2,B,724940_B,Saddle,0.24,2.59,208.9296,0.2700351,-171.5309,1.07,1.1,0.5,18.895,20.15,19.014434312817457,409.55836600926256,0.1651664785907304
87659691,2,B,87659691_B,Saddle,1.68,3.79,230.1442,0.1612262,-18.8447,0.84,0.84,0.6,50.809,20.11,21.29525439256497,153.3259686568231,0.16500694240965036
3647698,4,C,3647698_C,Minimum,0.43,1.52,202.3019,0.5913234,163.1279,0.35,0.35,0.9,2.599,19.73,18.4686177992706,305.0407083552955,0.16499665559724772
15267718,2,A,15267718_A,Saddle,0.75,2.26,213.3045,0.463378,-54.08491,0.95,0.97,0.6,82.959,20.77,14.070450059029112,238.14315877994716,0.16497386000671788
909169,2,B,909169_B,Saddle,0.26,2.04,200.9093,0.1774642,-108.9217,1.04,1.1,0.5,19.588,19.67,21.39846783950701,404.3418618116102,0.1649325727674138
5977533,4,B,5977533_B,Saddle,0.518,2.88,190.5461,0.1921951,-138.1005,0.78,0.78,0.6,10.689,23.09,5.797765302861191,282.42720463257587,0.16490626598724303
7120646,2,A,7120646_A,Saddle,0.554,1.36,194.9845,0.1550542,-16.82161,0.96,0.96,0.5,18.496,21.93,7.038589266067725,251.98004480690085,0.16481745539690387
17053,2,A,17053_A,Saddle,0.066,1.31,194.536,0.1985296,168.3256,1.21,1.18,0.4,6.278,20.15,14.448062611265076,774.8756326582486,0.16472667757246734
33089341,4,B,33089341_B,Minimum,1.044,2.12,253.5129,0.385519,-137.3007,0.35,0.34,0.9,0.0,22.33,7.206402050624331,190.6971513056393,0.16465211306927552
122814836,4,D,122814836_D,Saddle,2.03,3.51,303.3891,0.3662206,-171.0466,0.88,0.9,0.6,86.131,21.81,10.354274626396341,132.5020418545108,0.16461393036730473
45778446,2,A,45778446_A,Saddle,1.212,2.61,341.9794,0.2934327,44.71245,0.93,0.91,0.6,329.358,21.65,10.235242926357202,181.56547114571464,0.16439709336836014
14976472,2,A,14976472_A,Saddle,0.744,1.6,232.2737,0.2624759,-128.2992,0.92,0.87,0.6,39.332,21.83,7.915748968030496,219.53137074869582,0.16432629025998846
14476615,2,B,14476615_B,Saddle,0.734,3.21,182.3896,0.4749147,89.055,0.86,0.82,0.6,45.653,21.49,11.576420118188139,236.508669617452,0.16427816953927762
20752770,4,D,20752770_D,Saddle,0.852,4.46,238.2319,0.3542162,-83.49499,0.83,0.8,0.6,41.639,21.67,11.498863599070292,204.04449484639122,0.16421396128806556
7189521,2,B,7189521_B,Saddle,0.556,2.74,199.5262,0.1003424,-143.449,0.86,0.89,0.6,9.436,23.11,5.669519162714526,275.29791292872414,0.16419992160989966
5054107,2,A,5054107_A,Saddle,0.486,2.04,199.5262,0.2153162,-107.2465,0.94,0.92,0.6,29.833,22.27,7.2842136996216675,297.5462310333433,0.164190535103164
10140573,2,A,10140573_A,Saddle,0.636,2.42,208.9296,0.5078548,-11.87133,1.04,1.11,0.5,84.605,18.03,44.8142884047259,260.2830159403469,0.16407647965428818
14966244,2,B,14966244_B,Minimum,0.744,2.22,205.1162,0.1724634,22.17436,0.4,0.34,0.8,0.0,20.41,16.234006544672233,238.8186951421993,0.16398784746548511
14299916,2,A,14299916_A,Minimum,0.73,1.86,225.4239,0.2638522,49.87102,0.36,0.33,0.9,0.0,22.25,7.087343798300124,234.2073676123245,0.1637963023841997
434108,2,B,434108_B,Saddle,0.2,2.45,266.0725,0.3364376,-115.737,1.3,1.24,0.5,83.224,20.57,15.70145692041375,450.0532144394177,0.16369639024396965
320676,2,B,320676_B,Saddle,0.18,1.89,236.592,0.2815821,137.2682,1.33,1.35,0.4,36.222,19.25,24.7312316566253,483.8054915574201,0.16368672474180254
13423298,2,B,13423298_B,Saddle,0.712,2.3,183.2314,0.2580446,-42.14819,0.91,0.86,0.6,18.271,22.31,7.476607281946143,245.2770665940232,0.16359874532311944
22028652,2,A,22028652_A,Saddle,0.874,1.51,236.0478,0.5286585,-70.86941,1.81,1.8,0.3,144.493,17.93,38.82539936205001,185.54137801335298,0.163445370217678
38288680,2,A,38288680_A,Saddle,1.116,3.81,189.6706,0.2769171,-14.03993,0.79,0.81,0.6,45.234,22.19,9.002251591621908,189.27166356055815,0.1633994949882906
4943678,2,B,4943678_B,Saddle,0.482,2.21,195.4339,0.448042,-103.8139,1.0,1.01,0.5,58.203,20.51,15.550390504728963,299.18166179585506,0.16333266486842635
1747720,2,B,1747720_B,Saddle,0.328,0.87,289.068,0.2545252,-12.87573,1.2,1.13,0.5,140.041,19.27,16.562301727331654,285.1779069571173,0.1633305640174714
23700848,2,A,23700848_A,Saddle,0.902,2.38,200.9093,0.1027798,18.09236,0.93,0.92,0.6,24.585,22.19,7.9479549845373985,215.49061242477038,0.16331860840494292
62334068,2,A,62334068_A,Saddle,1.408,2.45,329.6097,0.08794376,0.5598521,0.92,0.88,0.6,64.989,23.11,5.479487644230422,158.34528373488934,0.16308713555318677
38493647,4,C,38493647_C,Saddle,1.118,2.22,293.765,0.4739298,171.929,1.01,1.06,0.6,140.184,21.21,11.652677222227638,184.033952878082,0.16306315949450922
3037989,2,B,3037989_B,Saddle,0.402,1.5,191.8669,0.4445814,83.21152,0.92,0.99,0.6,20.244,21.33,9.457648059313293,315.7268285706865,0.1630513060066222
871148,2,A,871148_A,Saddle,0.256,2.2,188.7991,0.3488594,40.75112,0.93,0.93,0.5,29.102,21.69,9.52031275220969,405.5777388281294,0.16297386250553436
18382532,2,B,18382532_B,Saddle,0.81,2.56,188.3649,0.1874033,37.19872,0.88,0.91,0.6,24.743,20.55,16.052138873186934,229.79122257040228,0.16283494437803311
7457394,2,B,7457394_B,Saddle,0.564,1.54,206.538,0.3800342,54.31033,0.99,1.0,0.5,47.716,20.95,11.205448177622005,260.92512144223855,0.1627368575673961
10640145,2,A,10640145_A,Saddle,0.648,1.1,244.3431,0.2141163,-57.54252,1.25,1.28,0.5,49.281,20.79,10.108416683932376,193.36170750709317,0.16246834747863098
27650544,2,A,27650544_A,Saddle,0.964,2.17,234.4229,0.1684872,66.3903,0.92,0.94,0.6,36.832,22.47,6.8571919214197266,203.21580375898588,0.16235477959766895
88623707,2,A,88623707_A,Saddle,1.69,3.36,277.332,0.1482026,-37.267,0.84,0.83,0.6,28.693,21.77,10.422197830814081,151.138447420364,0.162312795337769
14479421,2,B,14479421_B,Saddle,0.734,1.93,188.7991,0.4619073,89.83825,0.78,0.82,0.6,45.021,21.13,11.439633809819659,235.46777509287992,0.16230031527504757
16185866,2,A,16185866_A,Minimum,0.768,1.94,213.3045,0.1605363,-25.87304,0.37,0.35,0.8,0.0,19.49,22.61953107851035,229.20459493505106,0.1622943460509246
20057474,2,A,20057474_A,Minimum,0.84,2.2,226.9865,0.2702165,104.1446,0.34,0.38,0.9,0.0,20.47,15.785240956676471,222.38593934220583,0.16218318924277497
2888317,2,B,2888317_B,Saddle,0.394,1.18,267.9168,0.4947506,15.25677,0.87,0.86,0.6,160.12,21.21,8.821999722461271,295.9613424323308,0.1621785574070322
28300073,2,A,28300073_A,Saddle,0.974,2.58,238.2319,0.4034525,-75.02437,0.83,0.79,0.6,113.564,22.11,8.428890236958654,207.6920643422699,0.16205220514200258
470094,2,B,470094_B,Saddle,0.206,1.67,212.3244,0.3433946,-47.53353,1.14,1.16,0.5,38.678,20.71,12.830166714870252,451.71149024151055,0.1619949306963289
9663122,2,A,9663122_A,Saddle,0.624,1.9,223.8721,0.5663826,94.54036,1.01,1.05,0.5,74.869,20.07,17.642073184008705,258.38592967098833,0.16196333431767307
13641086,4,A,13641086_A,Saddle,0.716,3.64,266.6859,0.1507429,-128.8068,0.76,0.81,0.7,15.293,22.85,6.782539790547988,232.87887480246474,0.16188231568751743
677107,2,A,677107_A,Saddle,0.234,3.1,226.4644,0.3218108,-103.8161,1.07,1.0,0.5,72.524,21.67,10.650333680938672,398.52232220757594,0.16187299565693342
22264455,2,A,22264455_A,Saddle,0.878,2.81,205.1162,0.1168896,-71.34538,0.97,1.02,0.5,32.426,20.23,18.839877357118805,220.07326086768845,0.16181161420523466
20295200,2,A,20295200_A,Saddle,0.844,1.9,297.1666,0.1473899,34.0927,1.02,0.98,0.6,167.196,22.07,7.701044258359485,214.16584898445296,0.16174828091099208
42276315,2,A,42276315_A,Minimum,1.168,3.61,214.783,0.1956317,139.1579,0.36,0.36,0.8,0.0,20.49,18.005890524974046,186.77966762463674,0.16174015734212657
34225425,2,B,34225425_B,Saddle,1.06,3.69,242.1029,0.221018,-147.2601,0.83,0.81,0.6,97.771,21.45,12.152300158999774,194.9488720515693,0.16165407465197493
31405082,4,D,31405082_D,Saddle,1.02,2.25,233.3458,0.3540945,120.6871,0.88,0.89,0.6,32.368,21.25,11.514513824358431,197.38998419501985,0.16161908202791977
8588635,2,A,8588635_A,Minimum,0.596,2.17,185.7804,0.3035523,-58.65146,0.34,0.38,0.9,0.0,20.53,15.323088320670506,268.6411679376175,0.16155357056913966
100850905,2,B,100850905_B,Saddle,1.814,3.08,299.9163,0.4824361,-99.98732,1.0,0.97,0.6,378.308,21.27,12.549909531470417,139.38577867281674,0.16148010114372843
2459825,4,B,2459825_B,Saddle,0.372,1.81,181.5516,0.4979049,-104.2563,0.94,0.99,0.5,15.427,20.93,12.114464346903702,338.3445376065415,0.16145531209602584
196613959,4,C,196613959_C,Saddle,2.732,4.64,316.9567,0.2414075,-34.31812,0.79,0.83,0.7,131.078,21.87,10.652693195434063,111.66074805680489,0.16145182195001045
33794687,4,D,33794687_D,Saddle,1.054,2.63,214.783,0.2809094,100.2519,0.81,0.81,0.6,18.62,22.41,7.486832430446279,198.62939707472322,0.16142279068202287
11556771,2,A,11556771_A,Saddle,0.67,2.42,199.0673,0.1623971,88.80185,0.89,0.94,0.6,26.04,21.59,10.247466441436423,253.50660524997585,0.1612821686399904
6660820,2,B,6660820_B,Saddle,0.54,2.23,212.8139,0.1462134,103.6662,0.8,0.82,0.6,22.049,22.33,7.336763693851524,282.72702692267455,0.1612581271559521
19179321,2,B,19179321_B,Saddle,0.824,2.36,261.2161,0.3223158,93.22333,0.84,0.83,0.6,95.834,21.89,8.975256902642899,226.79515523684836,0.16116629927004175
10295985,2,B,10295985_B,Saddle,0.64,2.64,209.894,0.4482764,7.25147,1.1,1.06,0.5,91.167,20.19,18.810166432388712,258.45048306449434,0.1610861814636418
8743877,2,A,8743877_A,Saddle,0.6,2.17,203.2357,0.1867773,177.2248,0.77,0.78,0.6,9.649,23.33,4.8011613887583895,267.7059693744031,0.1610710203018602
73217034,2,A,73217034_A,Saddle,1.528,2.62,250.0345,0.3348448,173.5688,0.9,0.85,0.6,146.633,21.79,9.669409740958123,151.73630624778622,0.16100127717788595
245598,2,A,245598_A,Saddle,0.164,0.72,259.4179,0.3203191,98.15248,0.87,0.91,0.6,33.814,20.15,10.203612311377478,394.5849050803788,0.16096008570148762
7469494,2,A,7469494_A,Saddle,0.564,1.21,316.2278,0.5685467,44.00604,1.18,1.17,0.5,163.167,19.61,17.350792111833147,234.4226795471502,0.16094160583608266
6920265,4,A,6920265_A,Minimum,0.548,1.02,199.9862,0.3578921,88.57045,0.37,0.32,0.8,0.0,22.53,4.710982433580673,213.26620796912314,0.16073144978173826
4780821,2,A,4780821_A,Minimum,0.476,1.16,203.7042,0.3082468,172.805,0.35,0.28,0.9,0.0,19.83,15.488420418099793,259.3501805270318,0.16068179218816167
16188428,2,B,16188428_B,Saddle,0.768,1.61,238.2319,0.2382589,-154.0485,1.19,1.2,0.5,82.943,19.71,19.111332360615688,214.98347415380263,0.1604559543328796
42604120,2,B,42604120_B,Saddle,1.172,2.54,297.8516,0.280847,133.6173,1.0,0.99,0.6,171.606,21.77,9.657836910874803,184.7054762812601,0.16043922033232277
11634487,2,A,11634487_A,Saddle,0.672,3.78,183.2314,0.1787782,-158.4037,0.92,0.83,0.5,22.204,22.39,8.272688122657955,236.96369458432287,0.1603966506371928
3793356,4,C,3793356_C,Saddle,0.436,1.18,302.6913,0.2874933,-57.47785,0.85,0.95,0.7,49.915,21.93,6.545864931830997,277.48741999860357,0.16031411162744807
105881,2,A,105881_A,Saddle,0.124,2.28,136.4583,0.2615064,163.0161,1.49,1.47,0.3,5.043,18.77,32.3308223969177,570.6389143887586,0.16029055939933598
2393226,2,B,2393226_B,Saddle,0.368,1.53,252.3481,0.2225764,-102.264,0.89,0.93,0.6,54.03,21.13,10.369044906660267,332.6522529458669,0.1602842932682988
10803909,2,B,10803909_B,Saddle,0.652,3.48,246.0368,0.3358743,91.83315,1.04,0.99,0.5,193.175,20.53,17.566254675043414,245.2586270310051,0.16022853520624497
58731,2,A,58731_A,Saddle,0.1,1.71,291.0717,0.5013239,-122.3492,1.27,1.29,0.5,52.776,20.25,15.68309853323796,644.3805705768212,0.16014074330322114
2988946,2,B,2988946_B,Minimum,0.4,2.05,157.3983,0.2461147,62.0136,0.36,0.33,0.8,0.0,20.17,17.42501008468591,328.0413650191774,0.16000213680672806
10232043,2,A,10232043_A,Saddle,0.638,1.62,292.4152,0.3537302,58.09836,1.34,1.35,0.5,291.615,19.25,23.188764277229986,245.22118219230728,0.15987758738731064
760995,2,A,760995_A,Saddle,0.244,2.88,211.3489,0.08383329,140.2849,0.98,1.01,0.5,15.949,22.11,8.7028326193757,397.99968082889814,0.15985318997244471
8738068,2,A,8738068_A,Minimum,0.6,1.92,185.7804,0.2485595,116.4074,0.37,0.35,0.8,0.0,20.03,18.010787535153124,264.5917018781547,0.15985279187216836
202550,4,B,202550_B,Saddle,0.154,1.26,181.134,0.7779974,152.9129,1.34,1.3,0.4,12.966,20.43,12.613515944350091,503.25299795793956,0.15971408539998258
555445,2,B,555445_B,Saddle,0.218,0.72,222.331,0.327469,179.5868,1.23,1.16,0.5,48.43,20.59,8.502643085563324,332.21703223810346,0.1596822740524629
25569163,4,A,25569163_A,Minimum,0.932,3.17,207.4914,0.3708009,-13.40822,0.41,0.34,0.8,0.0,22.49,7.624644584879985,211.75395834032818,0.15957998016081476
5573086,2,A,5573086_A,Saddle,0.504,1.33,302.6913,0.5320749,105.9168,0.93,0.98,0.6,302.089,21.43,8.564407407499464,265.8450346607466,0.1595795613189698
14082109,2,A,14082109_A,Saddle,0.726,3.08,167.1091,0.724577,-88.88153,1.06,1.07,0.5,66.454,18.13,46.114828211642376,239.284740824948,0.15952822087348756
64259031,2,B,64259031_B,Saddle,1.43,5.11,202.7683,0.3545526,-172.5643,0.86,0.86,0.6,76.576,21.01,15.434022644568778,158.17996589315334,0.159420022224377
253078,2,B,253078_B,Saddle,0.166,2.02,217.2701,0.3074385,15.91947,1.03,1.0,0.5,24.318,21.33,10.71472660441758,501.83478506510585,0.15937473425735124
2355665,2,A,2355665_A,Saddle,0.366,1.32,227.5097,0.4688352,58.49093,1.51,1.47,0.4,93.599,18.81,25.27337472829123,321.77954139248834,0.15931962249681417
18169900,2,B,18169900_B,Minimum,0.806,2.72,202.3019,0.2266381,-173.6199,0.35,0.4,0.9,0.0,19.69,23.346542915370513,230.18249523393786,0.159254608575378
884426,2,B,884426_B,Minimum,0.258,1.43,148.9361,0.2033028,-142.7182,0.34,0.32,0.8,0.0,20.37,13.766807165079246,395.90310915789723,0.15924181721176237
18176594,2,A,18176594_A,Saddle,0.806,2.78,204.1738,0.2296037,-5.650266,0.91,0.97,0.6,50.251,21.55,10.868127150345574,229.9509710145439,0.1591033802172907
1279716,2,B,1279716_B,Saddle,0.294,2.01,181.134,0.4335452,-33.71598,1.11,1.11,0.5,16.284,19.77,20.41595491136972,381.2230258802768,0.1590404014920489
14974316,2,B,14974316_B,Saddle,0.744,3.07,199.9862,0.173025,123.8604,0.8,0.82,0.6,22.162,21.59,10.981855339710277,236.6823497328019,0.1589855680119351
72852,2,A,72852_A,Saddle,0.108,2.17,222.8435,0.2711971,-22.43329,1.08,1.12,0.5,22.733,21.29,11.182690489483598,613.5242137607928,0.15896422143459638
